age,bool_admin,bool_blue, bool_entrep, bool_housemaid,bool_management,bool_retired,bool_self, bool_services,bool_student, bool_tech, bool_unempl, bool_single, bool_married, bool_divorced,education, housing, loan, contact, month, day_of_week, duration, campaign, pdays, previous, bool_nonexistant, bool_fail, bool_success, empvarrate, conspriceidx, consconfidx, euribor, nremployed, class
55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,5,1,143,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
41,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,0,5,1,153,4,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,5,1,83,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,5,1,214,8,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,5,1,118,3,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,5,1,638,16,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,5,1,78,10,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,5,1,222,3,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,0,5,1,78,5,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,5,1,260,4,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,5,1,150,3,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,5,1,49,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,5,1,62,4,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,1,100,8,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,5,1,138,3,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,5,1,329,13,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,5,1,338,7,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,5,1,331,4,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,0,5,1,131,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
48,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,5,1,319,8,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
43,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,5,1,315,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,5,1,37,6,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,0,5,1,45,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,1,33,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,5,1,117,3,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,1,170,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,5,1,287,4,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
37,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,1,0,5,1,43,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,5,1,168,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,5,1,110,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
59,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,5,1,193,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
57,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,1,0,5,1,187,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,5,1,198,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,5,1,256,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
39,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,5,1,145,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,5,1,78,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,5,1,285,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,5,1,160,3,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,5,1,442,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0,0,5,1,183,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,1,166,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,5,1,83,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,5,1,128,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1,0,0,5,1,57,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,5,1,173,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,5,1,145,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,1,116,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,5,1,126,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,1,83,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,1,196,4,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,5,1,75,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,123,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,5,1,138,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,5,1,98,4,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
50,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,5,1,355,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,5,1,115,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,147,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,0,5,1,133,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,5,1,134,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,5,1,60,3,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,5,1,147,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
37,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,0,5,1,296,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,5,1,70,8,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1,527,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,5,1,156,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
47,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,5,1,187,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,5,1,269,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,5,1,306,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,5,1,556,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,1
29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,5,1,71,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,5,1,483,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1,881,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,1,404,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,1,218,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,1,121,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,5,1,98,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
37,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,5,1,243,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,5,1,181,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,5,1,99,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,5,1,139,3,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,1,71,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,5,1,214,3,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,5,1,198,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,5,1,132,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,5,1,129,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,5,1,491,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1,135,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,5,1,72,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,285,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
50,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,5,1,255,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,1,72,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,241,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,1,0,5,1,705,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
56,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,5,1,134,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,5,1,483,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,5,1,423,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,5,1,43,9,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,5,1,48,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,254,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,5,1,34,11,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,5,1,388,9,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,5,1,107,4,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,0,0,5,1,135,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,0,5,1,61,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,5,1,157,5,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,5,1,105,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,5,1,98,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,0,5,1,189,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,5,1,652,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
38,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,5,1,206,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
53,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,5,1,68,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,5,1,174,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,5,1,150,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,5,1,123,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,5,1,64,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
31,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,5,1,91,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,0,0,5,1,77,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
57,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,1,0,5,1,78,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,5,1,79,31,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,1,85,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,5,1,139,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,5,1,89,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,5,1,168,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,5,1,436,5,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
41,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,5,1,88,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,5,1,156,4,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,5,1,171,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,5,1,157,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
48,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,5,1,130,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,1,0,5,1,50,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,0,5,1,49,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,5,1,259,3,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,5,1,79,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,5,1,321,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
37,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,0,5,1,192,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,5,1,128,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,5,1,108,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,5,1,187,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,1,67,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,1,41,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,0,5,1,344,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,5,1,167,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,5,1,605,5,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,5,1,226,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
30,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,5,1,179,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,0,0,5,1,353,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,5,1,34,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,5,1,161,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,1,77,5,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,5,1,346,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,1,781,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,1
44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,5,1,81,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,5,1,269,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,1,0,5,1,31,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,0,5,1,229,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,5,1,24,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,5,1,16,3,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,5,1,88,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,1,714,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,5,1,205,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,5,1,291,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,1,986,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,5,1,166,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,1,92,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,5,1,254,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0,5,1,236,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
30,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,5,1,19,4,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,5,1,93,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
43,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,5,1,200,4,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,5,1,176,3,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,5,1,1162,2,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,5,1,1848,1,50,0,1,0,0,1.4,94.465,-41.8,4.961,5228.1,1
